Date,Temperature,Windspeed,Humidity,Precipitation,Groundwater
1972-05-31,12.58,15.33,64.29,0.02,
1972-06-01,12.14,11.45,70.79,0.05,
1972-06-02,12.15,5.86,77.92,0.02,
1972-06-03,14.07,9.31,74.58,0.01,
1972-06-04,18.57,14.94,66.08,0.0,
1972-06-05,20.92,15.38,69.12,0.0,
1972-06-06,22.78,16.14,69.21,0.0,
1972-06-07,18.25,13.35,72.38,0.05,
1972-06-08,15.38,17.18,77.88,0.34,
1972-06-09,14.66,7.37,68.38,0.02,
1972-06-10,16.0,11.66,76.83,0.33,
1972-06-11,14.25,7.21,87.0,0.18,
1972-06-12,16.72,10.42,87.33,0.26,
1972-06-13,13.34,10.22,88.33,0.83,
1972-06-14,14.09,7.02,78.62,0.0,
1972-06-15,14.42,8.3,73.38,0.0,
1972-06-16,13.97,11.59,72.0,0.0,
1972-06-17,14.28,8.94,72.79,0.0,
1972-06-18,16.22,8.8,70.75,0.01,
1972-06-19,17.22,13.85,71.46,0.05,
1972-06-20,13.96,13.93,79.88,0.26,
1972-06-21,14.65,10.11,71.17,0.0,
1972-06-22,15.75,11.19,76.54,0.06,
1972-06-23,13.81,15.17,75.62,0.4,
1972-06-24,13.03,9.4,74.08,0.12,
1972-06-25,13.96,9.38,74.12,0.0,
1972-06-26,17.19,12.7,64.62,0.0,
1972-06-27,18.42,7.88,74.04,0.0,
1972-06-28,20.02,5.91,81.62,0.11,
1972-06-29,18.38,12.47,88.33,0.28,
1972-06-30,19.14,7.38,82.12,0.14,
1972-07-01,14.08,17.18,78.58,0.16,
1972-07-02,15.04,11.28,70.58,0.03,
1972-07-03,13.77,10.1,82.38,0.1,
1972-07-04,15.67,10.16,75.29,0.01,
1972-07-05,18.1,5.53,74.33,0.0,
1972-07-06,20.25,7.16,66.96,0.0,
1972-07-07,19.35,12.82,76.21,0.01,
1972-07-08,18.81,10.97,71.54,0.0,
1972-07-09,21.73,9.47,72.29,0.0,
1972-07-10,19.97,15.05,80.08,0.74,
1972-07-11,14.3,13.19,77.04,0.04,
1972-07-12,16.13,15.37,68.62,0.0,
1972-07-13,16.25,14.3,67.79,0.0,
1972-07-14,16.68,7.52,74.5,0.01,
1972-07-15,18.6,13.55,82.25,0.3,
1972-07-16,22.9,15.42,83.79,0.4,
1972-07-17,24.27,11.08,80.67,0.04,
1972-07-18,23.95,10.78,78.83,0.02,
1972-07-19,23.8,11.95,74.79,0.0,
1972-07-20,23.34,9.9,74.21,0.0,
1972-07-21,23.56,10.4,76.96,0.01,
1972-07-22,23.98,9.41,71.58,0.03,
1972-07-23,22.57,5.06,84.25,0.18,
1972-07-24,22.31,3.74,81.83,0.0,
1972-07-25,22.26,9.98,79.17,0.03,
1972-07-26,18.82,13.07,70.42,0.02,
1972-07-27,16.83,8.34,67.67,0.0,
1972-07-28,18.07,8.68,75.08,0.01,
1972-07-29,17.74,6.69,91.88,0.19,
1972-07-30,17.88,6.16,91.79,0.49,
1972-07-31,17.73,12.13,81.42,0.06,
1972-08-01,18.45,6.87,75.75,0.02,
1972-08-02,18.14,7.45,74.21,0.01,
1972-08-03,16.74,10.58,77.54,0.14,
1972-08-04,15.62,17.35,66.29,0.01,
1972-08-05,16.8,11.84,72.71,0.05,
1972-08-06,18.31,6.06,74.92,0.0,
1972-08-07,20.03,9.0,71.33,0.0,
1972-08-08,21.59,7.4,75.29,0.02,
1972-08-09,21.19,9.01,80.04,0.1,
1972-08-10,19.82,6.08,83.38,0.34,
1972-08-11,18.74,13.49,88.38,0.8,
1972-08-12,16.06,8.67,72.08,0.0,
1972-08-13,19.15,15.08,70.08,0.09,
1972-08-14,23.28,10.2,79.46,0.0,
1972-08-15,22.25,12.35,83.62,0.0,
1972-08-16,17.39,13.55,87.25,0.19,
1972-08-17,16.25,10.74,72.54,0.0,
1972-08-18,14.18,13.27,84.42,0.79,
1972-08-19,13.11,12.14,73.79,0.0,
1972-08-20,14.75,17.62,77.75,0.07,
1972-08-21,15.77,21.14,73.88,0.07,
1972-08-22,14.32,17.09,80.08,0.25,
1972-08-23,14.66,13.7,75.88,0.0,
1972-08-24,14.04,15.88,75.54,0.07,
1972-08-25,14.58,14.67,69.75,0.03,
1972-08-26,14.36,8.61,76.0,0.02,
1972-08-27,15.41,5.44,76.04,0.02,
1972-08-28,15.36,6.5,74.08,0.0,
1972-08-29,14.6,8.66,73.0,0.0,
1972-08-30,14.4,12.38,80.25,0.02,
1972-08-31,14.28,11.84,82.42,0.04,
1972-09-01,12.73,18.18,89.83,0.3,
1972-09-02,14.03,14.08,84.08,0.01,
1972-09-03,15.63,5.64,79.54,0.02,
1972-09-04,15.79,5.8,80.88,0.0,
1972-09-05,14.8,5.45,79.12,0.0,
1972-09-06,16.0,5.86,79.71,0.0,
1972-09-07,17.54,6.9,83.58,0.02,
1972-09-08,17.92,7.65,83.96,0.13,
1972-09-09,17.79,10.91,87.42,0.0,
1972-09-10,18.47,11.35,86.21,0.18,
1972-09-11,12.87,19.1,75.83,0.06,
1972-09-12,11.17,13.06,75.79,0.02,
1972-09-13,10.81,6.38,83.38,0.01,
1972-09-14,10.47,6.29,85.04,0.01,
1972-09-15,10.75,10.22,77.62,0.04,
1972-09-16,9.29,6.09,77.33,0.02,
1972-09-17,10.67,6.89,79.75,0.18,
1972-09-18,10.2,8.24,82.79,0.11,
1972-09-19,9.96,5.77,76.0,0.0,
1972-09-20,11.27,4.71,79.46,0.0,
1972-09-21,12.12,6.69,73.38,0.0,
1972-09-22,10.99,12.92,84.67,0.2,
1972-09-23,9.74,17.75,86.83,0.28,
1972-09-24,9.18,17.43,78.79,0.01,
1972-09-25,9.01,12.01,85.21,0.12,
1972-09-26,10.37,11.48,87.79,0.1,
1972-09-27,9.63,12.7,88.04,0.15,
1972-09-28,7.12,11.78,79.96,0.03,
1972-09-29,7.8,11.71,78.42,0.01,
1972-09-30,8.39,8.69,73.08,0.0,
1972-10-01,7.92,9.08,77.21,0.0,
1972-10-02,7.31,7.03,77.62,0.0,
1972-10-03,6.8,8.09,76.67,0.0,
1972-10-04,5.13,5.69,78.29,0.0,
1972-10-05,6.29,6.48,78.42,0.0,
1972-10-06,8.76,7.08,79.04,0.0,
1972-10-07,10.43,13.27,80.12,0.0,
1972-10-08,9.83,9.84,85.12,0.0,
1972-10-09,9.16,9.25,89.12,0.0,
1972-10-10,9.5,9.83,87.38,0.0,
1972-10-11,9.73,8.48,88.83,0.0,
1972-10-12,7.99,8.56,82.33,0.0,
1972-10-13,7.09,12.38,83.46,0.0,
1972-10-14,7.86,9.17,86.71,0.0,
1972-10-15,9.24,13.35,83.42,0.01,
1972-10-16,8.71,6.12,87.67,0.0,
1972-10-17,7.86,10.9,86.96,0.0,
1972-10-18,6.96,22.88,63.92,0.02,
1972-10-19,4.02,14.73,70.92,0.0,
1972-10-20,5.3,15.32,76.67,0.07,
1972-10-21,3.02,12.3,86.25,0.13,
1972-10-22,1.83,12.25,92.42,0.21,
1972-10-23,6.07,14.46,96.04,0.13,
1972-10-24,8.03,25.4,76.88,0.04,
1972-10-25,7.26,12.23,83.75,0.01,
1972-10-26,6.9,11.1,81.17,0.0,
1972-10-27,7.67,10.96,92.38,0.02,
1972-10-28,8.31,6.7,93.12,0.09,
1972-10-29,9.43,7.88,96.33,0.1,
1972-10-30,8.79,3.72,89.33,0.0,
1972-10-31,8.97,10.26,90.67,0.0,
1972-11-01,7.56,9.23,91.33,0.0,
1972-11-02,9.23,16.24,91.46,0.0,
1972-11-03,9.06,11.32,94.42,0.02,
1972-11-04,8.21,14.09,97.33,0.05,
1972-11-05,8.96,14.84,97.42,0.08,
1972-11-06,9.99,14.81,96.12,0.06,
1972-11-07,10.92,15.18,93.58,0.05,
1972-11-08,9.83,14.04,88.29,0.08,
1972-11-09,8.52,10.47,87.25,0.0,
1972-11-10,10.26,22.29,74.88,0.0,
1972-11-11,7.32,16.69,81.21,0.27,
1972-11-12,3.72,18.07,84.46,0.11,
1972-11-13,4.97,35.49,81.25,0.43,
1972-11-14,4.44,20.17,82.62,0.03,
1972-11-15,2.07,15.74,87.08,0.02,
1972-11-16,2.88,19.68,76.58,0.0,
1972-11-17,1.73,13.55,84.0,0.02,
1972-11-18,1.38,13.96,90.62,0.1,
1972-11-19,-0.57,10.06,85.0,0.0,
1972-11-20,1.26,22.04,79.33,0.14,
1972-11-21,5.7,21.11,87.21,0.23,
1972-11-22,5.54,22.11,80.67,0.04,
1972-11-23,4.76,15.82,88.0,0.03,
1972-11-24,2.4,13.25,90.46,0.12,
1972-11-25,0.81,17.92,84.42,0.0,
1972-11-26,0.54,16.61,92.92,0.01,
1972-11-27,2.12,20.96,89.04,0.06,
1972-11-28,3.12,19.95,80.67,0.02,
1972-11-29,4.14,23.88,73.04,0.0,
1972-11-30,4.33,16.62,78.5,0.0,
1972-12-01,3.94,12.91,91.25,0.01,
1972-12-02,4.22,15.85,90.75,0.0,
1972-12-03,4.26,12.53,92.38,0.0,
1972-12-04,5.41,12.29,91.75,0.13,
1972-12-05,4.69,16.81,84.62,0.0,
1972-12-06,7.16,20.8,77.5,0.02,
1972-12-07,7.04,19.47,73.54,0.12,
1972-12-08,5.45,13.11,91.29,0.03,
1972-12-09,3.69,10.69,91.75,0.0,
1972-12-10,4.6,16.42,84.67,0.05,
1972-12-11,3.71,17.38,87.71,0.05,
1972-12-12,2.17,13.45,88.79,0.0,
1972-12-13,2.56,15.34,86.88,0.0,
1972-12-14,6.75,11.62,85.04,0.0,
1972-12-15,5.1,8.22,87.75,0.0,
1972-12-16,-0.17,9.1,89.58,0.0,
1972-12-17,-1.01,3.52,96.46,0.0,
1972-12-18,1.4,5.73,97.46,0.0,
1972-12-19,3.02,9.77,92.54,0.0,
1972-12-20,-1.0,10.59,91.71,0.0,
1972-12-21,-2.57,10.99,82.12,0.0,
1972-12-22,-2.88,9.55,79.92,0.0,
1972-12-23,-2.52,9.8,78.08,0.0,
1972-12-24,-2.2,11.24,85.88,0.0,
1972-12-25,-2.5,7.91,86.58,0.0,
1972-12-26,-3.53,14.16,86.0,0.0,
1972-12-27,-0.28,23.56,77.29,0.0,
1972-12-28,1.02,23.4,42.71,0.0,
1972-12-29,-1.0,19.1,43.5,0.0,
1972-12-30,-3.05,12.45,64.96,0.0,
1972-12-31,-2.34,13.38,66.92,0.0,
1973-01-01,-2.47,8.93,76.33,0.0,
1973-01-02,-4.03,5.17,86.21,0.0,
1973-01-03,-3.4,8.53,89.62,0.0,
1973-01-04,-0.43,6.83,95.04,0.02,
1973-01-05,-0.01,10.42,95.67,0.0,
1973-01-06,1.07,9.3,99.46,0.01,
1973-01-07,0.72,5.97,98.92,0.03,
1973-01-08,0.54,9.07,96.88,0.04,
1973-01-09,0.7,4.42,97.17,0.04,
1973-01-10,-0.02,7.68,94.12,0.01,
1973-01-11,1.31,8.45,94.38,0.0,
1973-01-12,0.77,3.55,96.29,0.0,
1973-01-13,-0.63,11.18,86.54,0.0,
1973-01-14,-1.3,12.7,77.71,0.0,
1973-01-15,-0.95,15.11,78.21,0.01,
1973-01-16,-1.0,11.43,82.17,0.08,
1973-01-17,-0.6,8.03,87.42,0.07,
1973-01-18,-1.73,7.68,83.33,0.0,
1973-01-19,-2.12,7.06,76.96,0.0,
1973-01-20,-2.57,10.1,81.54,0.04,
1973-01-21,-0.2,10.76,89.71,0.0,
1973-01-22,0.62,10.25,92.08,0.03,
1973-01-23,1.27,12.98,91.58,0.03,
1973-01-24,0.8,7.01,91.58,0.03,
1973-01-25,-0.36,8.8,90.12,0.0,
1973-01-26,-0.81,14.02,87.33,0.0,
1973-01-27,1.28,15.77,92.58,0.2,
1973-01-28,1.78,15.33,95.33,0.13,
1973-01-29,1.5,17.27,94.17,0.12,
1973-01-30,3.85,14.59,93.04,0.11,
1973-01-31,1.94,8.94,97.46,0.08,
1973-02-01,2.0,7.05,96.08,0.18,
1973-02-02,1.83,7.1,90.5,0.01,
1973-02-03,2.65,15.34,89.71,0.0,
1973-02-04,3.54,16.14,90.92,0.01,
1973-02-05,2.06,15.8,81.92,0.0,
1973-02-06,3.42,23.37,84.75,0.03,
1973-02-07,6.72,27.87,85.08,0.07,
1973-02-08,6.31,21.87,90.04,0.12,
1973-02-09,5.82,22.5,85.62,0.14,
1973-02-10,2.88,14.98,86.29,0.03,
1973-02-11,1.23,14.04,79.17,0.07,
1973-02-12,1.78,19.32,88.96,0.24,
1973-02-13,3.47,20.93,77.75,0.13,
1973-02-14,1.28,14.22,70.29,0.0,
1973-02-15,1.1,6.13,87.12,0.02,
1973-02-16,0.67,11.07,84.04,0.0,
1973-02-17,0.44,15.46,76.5,0.0,
1973-02-18,0.62,15.65,85.33,0.03,
1973-02-19,1.55,9.85,87.71,0.08,
1973-02-20,2.85,13.98,89.96,0.06,
1973-02-21,6.25,22.92,93.75,0.1,
1973-02-22,4.4,23.96,81.25,0.09,
1973-02-23,1.43,19.44,87.71,0.13,
1973-02-24,-0.95,7.62,81.62,0.03,
1973-02-25,-1.27,8.51,78.25,0.05,
1973-02-26,-1.93,10.47,75.33,0.04,
1973-02-27,-2.32,15.77,65.08,0.0,
1973-02-28,0.24,16.28,76.04,0.02,
1973-03-01,2.56,17.67,83.46,0.01,
1973-03-02,2.96,11.42,82.83,0.11,
1973-03-03,3.35,16.48,85.12,0.11,
1973-03-04,4.72,6.51,96.92,0.02,
1973-03-05,6.52,8.95,90.75,0.01,
1973-03-06,5.74,14.74,83.12,0.0,
1973-03-07,1.93,8.14,88.25,0.07,
1973-03-08,1.15,12.89,89.92,0.07,
1973-03-09,1.23,11.72,85.04,0.03,
1973-03-10,0.5,6.75,77.96,0.0,
1973-03-11,2.05,13.3,83.17,0.07,
1973-03-12,1.44,13.13,79.5,0.04,
1973-03-13,1.76,12.55,74.12,0.0,
1973-03-14,2.0,12.78,79.79,0.0,
1973-03-15,2.42,11.58,85.46,0.0,
1973-03-16,2.18,7.01,78.29,0.0,
1973-03-17,3.3,20.43,90.62,0.16,
1973-03-18,5.43,20.01,89.0,0.12,
1973-03-19,3.4,8.94,88.08,0.06,
1973-03-20,4.76,18.64,79.75,0.02,
1973-03-21,6.31,18.05,77.0,0.03,
1973-03-22,7.12,11.49,74.83,0.0,
1973-03-23,7.17,9.85,76.0,0.0,
1973-03-24,7.85,9.48,76.79,0.0,
1973-03-25,9.82,9.1,73.25,0.0,
1973-03-26,9.23,9.43,79.67,0.0,
1973-03-27,8.17,9.13,80.67,0.1,
1973-03-28,9.01,9.67,80.58,0.0,
1973-03-29,6.75,10.75,77.83,0.0,
1973-03-30,6.45,7.01,83.75,0.0,
1973-03-31,7.38,10.03,76.58,0.01,
1973-04-01,5.15,18.48,70.17,0.06,
1973-04-02,5.24,21.48,84.58,0.31,
1973-04-03,4.51,26.18,77.46,0.17,
1973-04-04,3.57,12.56,63.21,0.0,
1973-04-05,4.95,18.26,72.71,0.1,
1973-04-06,6.75,14.65,79.25,0.07,
1973-04-07,5.35,16.64,73.79,0.07,
1973-04-08,4.33,15.68,79.92,0.12,
1973-04-09,3.16,8.76,76.62,0.0,
1973-04-10,4.02,19.6,77.33,0.25,
1973-04-11,2.71,22.43,80.04,0.15,
1973-04-12,2.25,14.34,80.38,0.14,
1973-04-13,1.88,3.72,74.46,0.04,
1973-04-14,4.32,6.0,67.0,0.0,
1973-04-15,4.35,10.21,79.54,0.0,
1973-04-16,5.22,9.97,81.75,0.01,
1973-04-17,6.65,21.05,79.75,0.25,
1973-04-18,4.9,15.75,82.62,0.14,
1973-04-19,4.45,9.43,92.88,0.3,
1973-04-20,5.1,4.44,76.25,0.03,
1973-04-21,4.71,14.83,81.38,0.31,
1973-04-22,5.9,7.97,91.96,0.17,
1973-04-23,7.42,5.73,76.96,0.0,
1973-04-24,7.0,14.27,84.21,0.02,
1973-04-25,5.59,12.42,71.5,0.0,
1973-04-26,6.75,15.87,73.33,0.03,
1973-04-27,8.21,8.35,72.12,0.0,
1973-04-28,10.67,8.64,72.58,0.09,
1973-04-29,12.33,9.58,86.08,0.15,
1973-04-30,10.72,13.68,72.54,0.0,
1973-05-01,16.08,15.86,64.42,0.0,
1973-05-02,9.14,11.91,77.71,0.21,
1973-05-03,10.3,8.8,84.12,0.03,
1973-05-04,13.59,10.38,77.79,0.02,
1973-05-05,17.6,11.11,80.83,0.04,
1973-05-06,14.22,12.91,75.58,0.57,
1973-05-07,12.62,8.38,75.96,0.0,
1973-05-08,10.9,8.26,79.04,0.08,
1973-05-09,9.58,11.97,82.96,0.07,
1973-05-10,10.91,12.55,76.04,0.04,
1973-05-11,10.76,13.26,66.83,0.02,
1973-05-12,8.81,14.38,65.08,0.0,
1973-05-13,11.7,13.44,67.96,0.01,
1973-05-14,10.75,10.96,76.25,0.07,
1973-05-15,8.43,15.3,73.58,0.24,
1973-05-16,8.11,11.62,76.71,0.11,
1973-05-17,8.7,5.15,73.83,0.01,
1973-05-18,9.94,9.55,62.92,0.0,
1973-05-19,13.12,14.45,62.75,0.0,
1973-05-20,16.37,11.44,71.04,0.01,
1973-05-21,17.32,7.47,74.54,0.02,
1973-05-22,15.86,7.75,84.46,0.49,
1973-05-23,15.33,9.58,86.62,0.26,
1973-05-24,13.44,9.69,88.0,0.25,
1973-05-25,12.8,13.1,85.42,0.14,
1973-05-26,12.5,11.03,76.62,0.01,
1973-05-27,11.59,11.21,70.25,0.0,
1973-05-28,13.56,8.14,70.96,0.0,
1973-05-29,16.04,9.32,67.54,0.0,
1973-05-30,17.0,9.17,63.21,0.0,
1973-05-31,16.76,9.09,84.5,0.03,
1973-06-01,19.64,9.97,78.62,0.14,
1973-06-02,17.74,7.1,89.79,0.46,
1973-06-03,14.88,11.03,62.5,0.0,
1973-06-04,16.23,4.9,68.5,0.0,
1973-06-05,14.4,10.47,76.29,0.06,
1973-06-06,12.62,11.47,72.0,0.05,
1973-06-07,13.36,11.9,76.12,0.03,
1973-06-08,15.45,16.15,77.08,0.3,
1973-06-09,16.85,13.25,73.88,0.14,
1973-06-10,15.24,14.85,79.46,0.04,
1973-06-11,13.22,13.94,61.75,0.0,
1973-06-12,16.26,9.61,67.54,0.0,
1973-06-13,19.82,12.65,68.12,0.03,
1973-06-14,14.19,17.72,55.88,0.01,
1973-06-15,11.65,17.38,61.5,0.03,
1973-06-16,13.0,8.48,60.79,0.0,
1973-06-17,14.43,4.08,57.75,0.0,
1973-06-18,14.16,12.49,60.88,0.0,
1973-06-19,13.92,10.62,65.75,0.0,
1973-06-20,14.7,11.04,70.79,0.01,
1973-06-21,15.28,14.44,67.88,0.0,
1973-06-22,15.48,14.72,75.71,0.03,
1973-06-23,17.42,15.8,78.67,0.07,
1973-06-24,19.82,13.86,67.17,0.05,
1973-06-25,20.75,8.08,65.67,0.0,
1973-06-26,21.85,4.16,62.21,0.02,
1973-06-27,23.42,10.29,58.58,0.0,
1973-06-28,23.68,15.87,63.83,0.0,
1973-06-29,20.23,13.87,75.29,0.23,
1973-06-30,19.48,10.3,62.62,0.0,
1973-07-01,20.08,6.19,68.38,0.01,
1973-07-02,21.58,5.7,65.79,0.0,
1973-07-03,23.07,5.97,62.17,0.0,
1973-07-04,22.6,10.25,58.92,0.0,
1973-07-05,22.89,10.11,64.54,0.03,
1973-07-06,23.5,11.68,64.5,0.0,
1973-07-07,22.87,8.91,69.33,0.08,
1973-07-08,19.55,14.52,79.21,0.32,
1973-07-09,16.6,13.62,57.08,0.0,
1973-07-10,16.57,7.01,60.21,0.0,
1973-07-11,19.03,8.29,62.46,0.06,
1973-07-12,17.95,4.79,83.46,0.46,
1973-07-13,17.15,8.19,88.38,0.41,
1973-07-14,17.83,5.25,69.54,0.0,
1973-07-15,20.44,16.49,69.62,0.0,
1973-07-16,19.94,13.37,76.08,0.4,
1973-07-17,18.4,9.07,77.79,0.18,
1973-07-18,17.53,11.62,74.04,0.11,
1973-07-19,17.02,16.66,68.58,0.0,
1973-07-20,18.0,17.03,67.54,0.07,
1973-07-21,18.07,14.67,67.21,0.09,
1973-07-22,17.5,8.95,71.25,0.15,
1973-07-23,15.87,13.25,73.62,0.06,
1973-07-24,13.15,14.95,80.58,0.23,
1973-07-25,14.17,14.97,86.38,0.25,
1973-07-26,15.16,16.3,85.5,0.3,
1973-07-27,15.79,18.81,81.04,0.09,
1973-07-28,18.7,18.18,81.25,0.42,
1973-07-29,18.16,12.57,74.21,0.01,
1973-07-30,17.96,4.62,75.83,0.0,
1973-07-31,18.9,7.48,74.5,0.0,
1973-08-01,19.05,6.13,69.42,0.0,
1973-08-02,20.99,7.9,66.38,0.01,
1973-08-03,21.07,5.25,71.46,0.01,
1973-08-04,19.8,10.19,81.17,0.33,
1973-08-05,18.57,12.78,78.04,0.02,
1973-08-06,22.43,14.65,64.67,0.0,
1973-08-07,20.1,13.1,75.0,0.23,
1973-08-08,16.09,20.99,58.92,0.03,
1973-08-09,15.65,9.54,64.21,0.0,
1973-08-10,18.84,9.28,61.21,0.0,
1973-08-11,19.5,7.67,73.67,0.0,
1973-08-12,18.43,9.85,66.38,0.0,
1973-08-13,17.35,8.52,68.75,0.0,
1973-08-14,18.62,8.15,61.88,0.0,
1973-08-15,19.07,8.83,66.75,0.0,
1973-08-16,19.9,8.18,62.08,0.0,
1973-08-17,21.72,8.47,56.75,0.0,
1973-08-18,21.47,9.02,61.0,0.02,
1973-08-19,19.8,5.34,68.71,0.18,
1973-08-20,18.42,8.3,84.79,0.94,
1973-08-21,15.35,13.27,58.96,0.01,
1973-08-22,13.69,10.08,57.71,0.0,
1973-08-23,14.68,5.06,62.83,0.0,
1973-08-24,16.88,5.71,57.12,0.0,
1973-08-25,16.06,7.18,70.17,0.0,
1973-08-26,17.12,11.03,54.04,0.0,
1973-08-27,16.9,9.49,44.96,0.0,
1973-08-28,17.81,7.1,49.58,0.0,
1973-08-29,18.05,7.32,58.79,0.0,
1973-08-30,17.72,7.57,66.08,0.03,
1973-08-31,15.46,9.46,81.75,0.04,
1973-09-01,15.03,18.72,77.83,0.07,
1973-09-02,17.26,17.81,76.67,0.02,
1973-09-03,15.77,12.49,89.79,0.18,
1973-09-04,17.95,9.11,87.08,0.1,
1973-09-05,21.12,9.1,72.88,0.0,
1973-09-06,21.41,6.53,75.29,0.0,
1973-09-07,20.21,11.59,76.75,0.0,
1973-09-08,18.79,8.4,78.29,0.0,
1973-09-09,19.66,10.45,75.08,0.0,
1973-09-10,14.87,14.7,60.58,0.01,
1973-09-11,12.21,13.9,62.62,0.0,
1973-09-12,12.7,17.23,70.17,0.02,
1973-09-13,11.44,8.57,68.46,0.0,
1973-09-14,11.45,5.52,62.12,0.0,
1973-09-15,14.4,5.46,59.5,0.0,
1973-09-16,14.26,6.97,71.25,0.0,
1973-09-17,15.73,15.55,66.83,0.0,
1973-09-18,13.05,20.58,64.75,0.0,
1973-09-19,15.45,15.85,66.25,0.26,
1973-09-20,15.76,14.64,76.83,0.07,
1973-09-21,15.44,11.47,83.92,0.37,
1973-09-22,12.95,22.34,66.21,0.0,
1973-09-23,12.17,7.42,69.38,0.0,
1973-09-24,13.44,12.03,76.08,0.26,
1973-09-25,10.43,12.53,83.96,0.03,
1973-09-26,10.48,10.97,74.96,0.0,
1973-09-27,8.96,3.69,71.83,0.0,
1973-09-28,11.52,14.85,72.46,0.06,
1973-09-29,13.46,15.84,83.71,0.2,
1973-09-30,11.05,11.48,77.12,0.1,
1973-10-01,10.01,5.8,76.58,0.0,
1973-10-02,9.62,7.79,82.04,0.0,
1973-10-03,12.55,7.24,86.21,0.0,
1973-10-04,13.95,12.26,76.58,0.0,
1973-10-05,14.07,11.53,76.71,0.0,
1973-10-06,14.09,9.33,77.17,0.0,
1973-10-07,13.39,8.24,83.46,0.0,
1973-10-08,13.47,9.94,84.96,0.01,
1973-10-09,13.29,20.99,72.67,0.0,
1973-10-10,10.32,14.28,85.17,0.2,
1973-10-11,6.62,10.43,88.75,0.51,
1973-10-12,4.55,9.02,82.04,0.02,
1973-10-13,2.89,11.92,82.79,0.0,
1973-10-14,5.64,10.88,76.42,0.05,
1973-10-15,8.91,7.81,88.83,0.21,
1973-10-16,8.92,10.46,89.67,0.28,
1973-10-17,7.5,16.27,78.79,0.09,
1973-10-18,5.14,24.13,67.12,0.02,
1973-10-19,5.48,25.9,77.17,0.22,
1973-10-20,5.11,12.9,83.42,0.16,
1973-10-21,6.1,16.23,93.17,0.52,
1973-10-22,4.81,16.74,75.92,0.03,
1973-10-23,4.95,10.34,86.71,0.14,
1973-10-24,1.85,6.13,78.67,0.0,
1973-10-25,3.97,14.49,76.54,0.0,
1973-10-26,8.1,10.15,91.42,0.02,
1973-10-27,7.11,5.82,93.79,0.0,
1973-10-28,5.71,11.2,82.96,0.0,
1973-10-29,6.28,13.88,82.54,0.0,
1973-10-30,7.85,19.72,82.54,0.03,
1973-10-31,3.12,9.42,79.25,0.0,
1973-11-01,0.89,13.86,73.83,0.0,
1973-11-02,0.3,11.07,65.92,0.0,
1973-11-03,0.32,6.75,83.88,0.0,
1973-11-04,2.0,10.86,82.42,0.0,
1973-11-05,8.94,19.47,65.62,0.01,
1973-11-06,6.66,23.05,78.08,0.06,
1973-11-07,5.52,25.31,80.33,0.06,
1973-11-08,7.24,20.88,86.04,0.14,
1973-11-09,10.13,22.83,85.04,0.01,
1973-11-10,8.97,20.06,87.92,0.35,
1973-11-11,7.92,21.46,81.62,0.13,
1973-11-12,5.56,26.25,71.54,0.06,
1973-11-13,6.57,32.37,79.5,0.37,
1973-11-14,2.99,21.63,77.29,0.06,
1973-11-15,0.97,14.93,89.71,0.08,
1973-11-16,4.06,28.12,70.33,0.08,
1973-11-17,2.62,25.53,80.83,0.03,
1973-11-18,1.73,15.15,81.38,0.0,
1973-11-19,3.43,26.32,72.58,0.1,
1973-11-20,4.33,31.49,62.75,0.03,
1973-11-21,2.15,14.05,84.04,0.0,
1973-11-22,3.93,14.46,84.58,0.0,
1973-11-23,5.41,21.39,76.75,0.0,
1973-11-24,6.64,27.53,87.5,0.18,
1973-11-25,3.06,30.21,72.12,0.12,
1973-11-26,-0.03,19.65,74.42,0.07,
1973-11-27,-1.43,12.37,84.83,0.13,
1973-11-28,-1.83,12.79,81.5,0.07,
1973-11-29,-2.11,19.94,83.17,0.26,
1973-11-30,-4.14,23.6,77.42,0.04,
1973-12-01,-5.93,16.66,81.38,0.06,
1973-12-02,-5.66,10.74,87.04,0.0,
1973-12-03,-3.83,26.03,84.08,0.14,
1973-12-04,2.52,31.33,88.25,0.28,
1973-12-05,0.89,20.2,86.79,0.0,
1973-12-06,2.73,23.17,91.54,0.16,
1973-12-07,1.7,26.91,86.96,0.13,
1973-12-08,1.04,14.9,94.71,0.49,
1973-12-09,-3.52,15.98,84.83,0.07,
1973-12-10,-6.49,12.1,79.92,0.0,
1973-12-11,-2.55,19.66,75.79,0.06,
1973-12-12,1.86,20.35,91.17,0.02,
1973-12-13,2.17,24.17,89.62,0.24,
1973-12-14,0.52,30.15,84.21,0.25,
1973-12-15,-0.86,22.65,82.54,0.03,
1973-12-16,-0.22,18.8,89.96,0.27,
1973-12-17,2.08,29.33,83.62,0.05,
1973-12-18,0.5,23.7,87.04,0.07,
1973-12-19,-0.79,11.49,88.58,0.0,
1973-12-20,-2.3,11.57,90.04,0.0,
1973-12-21,-2.29,10.65,93.04,0.0,
1973-12-22,1.74,14.34,89.12,0.0,
1973-12-23,3.15,10.78,92.0,0.0,
1973-12-24,0.65,9.1,95.38,0.0,
1973-12-25,0.02,3.52,98.96,0.0,
1973-12-26,1.05,9.35,95.54,0.01,
1973-12-27,3.05,15.1,91.75,0.0,
1973-12-28,5.45,15.18,94.08,0.01,
1973-12-29,4.99,10.92,96.54,0.07,
1973-12-30,2.78,13.06,92.71,0.0,
